#;DATETIME;iDay;OPEN;HIGH;LOW;CLOSE;5-Costf L;6-200DMA
23592;1284746400;988;1.3045;1.306;1.3033;1.3044;-0.06642901;1.3244711
23591;1284750000;988;1.3044;1.3056;1.304;1.3049;-0.06270979;1.3244711
23590;1284753600;988;1.305;1.305;1.3041;1.3049;-0.06175952;1.3244711
23589;1284757200;988;1.3048;1.3053;1.3042;1.3043;-0.0671548;1.3244711
23588;1284760800;988;1.3042;1.3047;1.3035;1.3035;-0.06609129;1.3244711
23587;1284764400;988;1.3035;1.3049;1.3035;1.3047;-0.06384609;1.3244711
23586;1284940800;987;1.3058;1.3063;1.305;1.305;-0.06630651;1.32363275
23585;1284944400;987;1.305;1.3051;1.3035;1.3041;-0.06902845;1.32363275
23584;1284948000;987;1.304;1.3046;1.3034;1.3042;-0.07100138;1.32363275
23583;1284951600;987;1.3043;1.3064;1.304;1.3064;-0.0670545;1.32363275
23582;1284955200;987;1.3064;1.3074;1.306;1.3073;-0.07076417;1.32363275
23581;1284958800;987;1.3073;1.308;1.3069;1.307;-0.06999235;1.32363275
23580;1284962400;987;1.3069;1.3082;1.3066;1.3073;-0.06524899;1.32363275
23579;1284966000;987;1.3073;1.3078;1.3066;1.3071;-0.06876291;1.32363275
23578;1284969600;987;1.307;1.308;1.3068;1.3077;-0.06611608;1.32363275
23577;1284973200;987;1.3077;1.3104;1.3067;1.3101;-0.06311732;1.32363275
23576;1284976800;987;1.3101;1.3119;1.3082;1.3109;-0.05778473;1.32363275
23575;1284980400;987;1.311;1.3116;1.3093;1.3097;-0.06269375;1.32363275
23574;1284984000;987;1.3097;1.31;1.3088;1.3095;-0.06321497;1.32363275
23573;1284987600;987;1.3095;1.3099;1.3091;1.3096;-0.0625;1.32363275
23572;1284991200;987;1.3097;1.3098;1.3079;1.308;-0.06655199;1.32363275
23571;1284994800;987;1.3079;1.3081;1.3036;1.3042;-0.08013342;1.32363275
23570;1284998400;987;1.3041;1.3055;1.3028;1.3053;-0.07667969;1.32363275
23569;1285002000;987;1.3053;1.3083;1.3053;1.3082;-0.06912552;1.32363275
23568;1285005600;987;1.3084;1.3095;1.3066;1.3073;-0.07123843;1.32363275
23567;1285009200;987;1.3073;1.3077;1.307;1.3071;-0.07310841;1.32363275
23566;1285012800;987;1.307;1.3072;1.3059;1.3065;-0.07549177;1.32363275
23565;1285016400;987;1.3065;1.3067;1.3057;1.3059;-0.0777012;1.32363275
23564;1285020000;987;1.3059;1.3064;1.305;1.306;-0.07500766;1.32363275
23563;1285023600;987;1.3061;1.307;1.306;1.306;-0.07273354;1.32363275
23562;1285027200;986;1.306;1.3066;1.306;1.3062;-0.07084673;1.32279705
23561;1285030800;986;1.3062;1.3065;1.3059;1.3065;-0.07918102;1.32279705
23560;1285034400;986;1.3065;1.3068;1.3057;1.3062;-0.08015618;1.32279705
23559;1285038000;986;1.3061;1.3074;1.3059;1.3072;-0.08516677;1.32279705
23558;1285041600;986;1.3073;1.3096;1.3073;1.3089;-0.07930323;1.32279705
23557;1285045200;986;1.309;1.3092;1.3081;1.309;-0.07925134;1.32279705
23556;1285048800;986;1.309;1.3095;1.3086;1.3094;-0.08190011;1.32279705
23555;1285052400;986;1.3094;1.3095;1.3087;1.3088;-0.08643032;1.32279705
23554;1285056000;986;1.3088;1.3096;1.3088;1.3091;-0.08445497;1.32279705
23553;1285059600;986;1.3091;1.3098;1.3068;1.3077;-0.0870689;1.32279705
23552;1285063200;986;1.3076;1.309;1.3063;1.3087;-0.08426683;1.32279705
23551;1285066800;986;1.3088;1.3139;1.3087;1.3132;-0.07249467;1.32279705
23550;1285070400;986;1.3132;1.3147;1.3124;1.3138;-0.07273558;1.32279705
23549;1285074000;986;1.3138;1.3138;1.3121;1.313;-0.07803503;1.32279705
23548;1285077600;986;1.313;1.3139;1.3119;1.3126;-0.0757428;1.32279705
23547;1285081200;986;1.3125;1.3131;1.3107;1.3125;-0.07862095;1.32279705
23546;1285084800;986;1.3125;1.3145;1.3121;1.3132;-0.08300335;1.32279705
23545;1285088400;986;1.3132;1.314;1.3122;1.3132;-0.08350594;1.32279705
23544;1285092000;986;1.3132;1.3135;1.3118;1.3134;-0.08276991;1.32279705
23543;1285095600;986;1.3134;1.3134;1.3125;1.3127;-0.0823265;1.32279705
23542;1285099200;986;1.3127;1.3133;1.3122;1.3133;-0.08439808;1.32279705
23541;1285102800;986;1.3134;1.3284;1.3106;1.3246;-0.05668881;1.32279705
23540;1285106400;986;1.3246;1.3255;1.3232;1.3233;-0.05719791;1.32279705
23539;1285110000;986;1.3233;1.3266;1.3233;1.3261;-0.05409848;1.32279705
23538;1285113600;985;1.3262;1.3262;1.3248;1.325;-0.0613434;1.3221216
23537;1285117200;985;1.3249;1.3259;1.3247;1.3253;-0.06032596;1.3221216
23536;1285120800;985;1.3253;1.3288;1.325;1.3282;-0.05204788;1.3221216
23535;1285124400;985;1.3283;1.331;1.3281;1.3304;-0.04658749;1.3221216
23534;1285128000;985;1.3305;1.3305;1.3287;1.329;-0.05085779;1.3221216
23533;1285131600;985;1.3289;1.3299;1.3287;1.3291;-0.05121511;1.3221216
23532;1285135200;985;1.3291;1.3311;1.3291;1.3294;-0.05180533;1.3221216
23531;1285138800;985;1.3295;1.3302;1.3289;1.3293;-0.05157602;1.3221216
23530;1285142400;985;1.3293;1.3298;1.3287;1.3293;-0.05148574;1.3221216
23529;1285146000;985;1.3293;1.333;1.3282;1.332;-0.0443018;1.3221216
23528;1285149600;985;1.332;1.3324;1.3288;1.3299;-0.05051508;1.3221216
23527;1285153200;985;1.3298;1.3304;1.3267;1.3303;-0.05018417;1.3221216
23526;1285156800;985;1.3304;1.339;1.3302;1.3373;-0.03336574;1.3221216
23525;1285160400;985;1.3373;1.3395;1.3373;1.3377;-0.03256336;1.3221216
23524;1285164000;985;1.3378;1.3385;1.3364;1.337;-0.03150337;1.3221216
23523;1285167600;985;1.337;1.3379;1.3359;1.3376;-0.02748953;1.3221216
23522;1285171200;985;1.3377;1.3439;1.3377;1.342;-0.0157228;1.3221216
23521;1285174800;985;1.342;1.3423;1.3394;1.341;-0.01826995;1.3221216
23520;1285178400;985;1.341;1.342;1.3377;1.3384;-0.0209728;1.3221216
23519;1285182000;985;1.3383;1.3386;1.3365;1.3365;-0.02950991;1.3221216
23518;1285185600;985;1.3364;1.3379;1.3351;1.3377;-0.02326381;1.3221216
23517;1285189200;985;1.3377;1.3388;1.3371;1.3387;-0.02252185;1.3221216
23516;1285192800;985;1.3388;1.3396;1.3385;1.339;-0.02094847;1.3221216
23515;1285196400;985;1.339;1.3405;1.339;1.3404;-0.02023277;1.3221216
23514;1285200000;984;1.3404;1.3413;1.3392;1.3399;-0.0228823;1.32149595
23513;1285203600;984;1.3399;1.3405;1.3386;1.339;-0.0245183;1.32149595
23512;1285207200;984;1.3389;1.3394;1.3382;1.3391;-0.02868344;1.32149595
23511;1285210800;984;1.3392;1.3406;1.3387;1.3406;-0.02724153;1.32149595
23510;1285214400;984;1.3406;1.3408;1.3392;1.3394;-0.02709422;1.32149595
23509;1285218000;984;1.3393;1.3404;1.3391;1.34;-0.02635075;1.32149595
23508;1285221600;984;1.3401;1.3402;1.3388;1.3394;-0.02634762;1.32149595
23507;1285225200;984;1.3394;1.3395;1.3387;1.3394;-0.03046887;1.32149595
23506;1285228800;984;1.3393;1.34;1.339;1.3396;-0.03056136;1.32149595
23505;1285232400;984;1.3396;1.3412;1.3392;1.3404;-0.03271412;1.32149595
23504;1285236000;984;1.3404;1.3406;1.3357;1.3367;-0.04075709;1.32149595
23503;1285239600;984;1.3367;1.3372;1.3335;1.3337;-0.04526505;1.32149595
23502;1285243200;984;1.3336;1.3351;1.3319;1.3339;-0.04585051;1.32149595
23501;1285246800;984;1.334;1.3343;1.3307;1.3335;-0.04427447;1.32149595
23500;1285250400;984;1.3334;1.3339;1.3312;1.3323;-0.04563537;1.32149595
23499;1285254000;984;1.3323;1.3351;1.3319;1.3348;-0.04574468;1.32149595
23498;1285257600;984;1.3348;1.338;1.3306;1.3317;-0.0560036;1.32149595
23497;1285261200;984;1.3317;1.3352;1.3304;1.3332;-0.05346535;1.32149595
23496;1285264800;984;1.3332;1.3351;1.3314;1.3341;-0.05266472;1.32149595
23495;1285268400;984;1.3342;1.3363;1.3336;1.3354;-0.05169987;1.32149595
23494;1285272000;984;1.3354;1.3362;1.3344;1.3344;-0.05325989;1.32149595
23493;1285275600;984;1.3344;1.3348;1.3329;1.3333;-0.05307133;1.32149595
23492;1285279200;984;1.3333;1.3334;1.3313;1.3317;-0.05822633;1.32149595
23491;1285282800;984;1.3317;1.332;1.331;1.3314;-0.05797657;1.32149595
23490;1285286400;983;1.3313;1.3315;1.331;1.3313;-0.06338166;1.3208848
23489;1285290000;983;1.3313;1.3323;1.3313;1.3317;-0.06110986;1.3208848
23488;1285293600;983;1.3316;1.3322;1.3291;1.3294;-0.06882052;1.3208848
23487;1285297200;983;1.3293;1.3314;1.3286;1.3314;-0.06567523;1.3208848
23486;1285300800;983;1.3315;1.3331;1.3311;1.3326;-0.06239682;1.3208848
23485;1285304400;983;1.3326;1.334;1.3323;1.3339;-0.06277082;1.3208848
23484;1285308000;983;1.334;1.3355;1.3338;1.3344;-0.06634442;1.3208848
23483;1285311600;983;1.3344;1.3348;1.3313;1.3333;-0.0678467;1.3208848
23482;1285315200;983;1.3333;1.3344;1.3323;1.3333;-0.06864922;1.3208848
23481;1285318800;983;1.3333;1.3349;1.3311;1.3313;-0.07365733;1.3208848
23480;1285322400;983;1.3313;1.3335;1.3305;1.3312;-0.07697566;1.3208848
23479;1285326000;983;1.3311;1.3396;1.3311;1.3375;-0.06358879;1.3208848
23478;1285329600;983;1.3376;1.3426;1.3369;1.3423;-0.05296134;1.3208848
23477;1285333200;983;1.3423;1.3432;1.34;1.3411;-0.05559615;1.3208848
23476;1285336800;983;1.3411;1.3418;1.3406;1.3413;-0.05411914;1.3208848
23475;1285340400;983;1.3413;1.3453;1.3402;1.3449;-0.04476169;1.3208848
23474;1285344000;983;1.345;1.3471;1.344;1.3463;-0.04253138;1.3208848
23473;1285347600;983;1.3465;1.3478;1.3452;1.3475;-0.03988868;1.3208848
23472;1285351200;983;1.3476;1.3491;1.3472;1.3475;-0.04074954;1.3208848
23471;1285354800;983;1.3475;1.3483;1.3468;1.3472;-0.04299287;1.3208848
23470;1285358400;983;1.3472;1.3478;1.3457;1.3465;-0.04095061;1.3208848
23469;1285362000;983;1.3464;1.3472;1.3461;1.3468;-0.04369617;1.3208848
23468;1285365600;983;1.3468;1.3492;1.3468;1.3489;-0.03963229;1.3208848
23467;1285369200;983;1.349;1.3493;1.3485;1.3492;-0.03724429;1.3208848
23466;1285545600;982;1.3483;1.3485;1.3477;1.3481;-0.04085009;1.3203656
23465;1285549200;982;1.3481;1.3493;1.3475;1.3478;-0.0458896;1.3203656
23464;1285552800;982;1.3477;1.3485;1.3468;1.3477;-0.04680567;1.3203656
23463;1285556400;982;1.3478;1.3483;1.3466;1.3475;-0.044141;1.3203656
23462;1285560000;982;1.3475;1.3477;1.3446;1.3458;-0.04663397;1.3203656
23461;1285563600;982;1.3457;1.3467;1.3455;1.3464;-0.04551396;1.3203656
23460;1285567200;982;1.3464;1.3466;1.3457;1.3462;-0.0495543;1.3203656
23459;1285570800;982;1.3462;1.3474;1.3461;1.3469;-0.05106541;1.3203656
23458;1285574400;982;1.3469;1.3477;1.346;1.3465;-0.04568882;1.3203656
23457;1285578000;982;1.3465;1.3477;1.3451;1.3474;-0.04612587;1.3203656
23456;1285581600;982;1.3474;1.3475;1.3455;1.3459;-0.04682369;1.3203656
23455;1285585200;982;1.3459;1.3468;1.3433;1.3444;-0.04808093;1.3203656
23454;1285588800;982;1.3443;1.3458;1.3425;1.3458;-0.04428593;1.3203656
23453;1285592400;982;1.3459;1.3463;1.3447;1.3463;-0.04227141;1.3203656
23452;1285596000;982;1.3463;1.3483;1.3463;1.3473;-0.03868478;1.3203656
23451;1285599600;982;1.3473;1.3498;1.347;1.3494;-0.03519342;1.3203656
23450;1285603200;982;1.3494;1.3505;1.3451;1.3457;-0.04665973;1.3203656
23449;1285606800;982;1.3457;1.3481;1.3445;1.3469;-0.04243077;1.3203656
23448;1285610400;982;1.3469;1.3488;1.3458;1.3473;-0.04114896;1.3203656
23447;1285614000;982;1.3474;1.3491;1.3472;1.3477;-0.04032797;1.3203656
23446;1285617600;982;1.3478;1.3481;1.3474;1.3477;-0.03888106;1.3203656
23445;1285621200;982;1.3477;1.3484;1.347;1.3474;-0.04930978;1.3203656
23444;1285624800;982;1.3473;1.3485;1.3467;1.3469;-0.05573539;1.3203656
23443;1285628400;982;1.3469;1.3472;1.3434;1.3453;-0.05942169;1.3203656
23442;1285632000;981;1.3452;1.3457;1.3439;1.344;-0.06358631;1.31992365
23441;1285635600;981;1.3439;1.344;1.3429;1.3436;-0.06203483;1.31992365
23440;1285639200;981;1.3437;1.3437;1.3428;1.343;-0.06186895;1.31992365
23439;1285642800;981;1.3429;1.3444;1.3426;1.3442;-0.06253534;1.31992365
23438;1285646400;981;1.3442;1.3447;1.3439;1.344;-0.05962798;1.31992365
23437;1285650000;981;1.3439;1.3465;1.3439;1.3464;-0.0528372;1.31992365
23436;1285653600;981;1.3465;1.3468;1.3457;1.346;-0.05006686;1.31992365
23435;1285657200;981;1.346;1.3471;1.3458;1.3468;-0.04971785;1.31992365
23434;1285660800;981;1.3468;1.347;1.3448;1.345;-0.05805948;1.31992365
23433;1285664400;981;1.3449;1.3456;1.3403;1.3403;-0.0701634;1.31992365
23432;1285668000;981;1.3404;1.3416;1.338;1.3405;-0.0690041;1.31992365
23431;1285671600;981;1.3405;1.3426;1.3396;1.3402;-0.06900463;1.31992365
23430;1285675200;981;1.3402;1.3491;1.3401;1.3477;-0.05032277;1.31992365
23429;1285678800;981;1.3478;1.3493;1.3451;1.3451;-0.05872426;1.31992365
23428;1285682400;981;1.345;1.349;1.3447;1.3455;-0.05970271;1.31992365
23427;1285686000;981;1.3456;1.3472;1.3451;1.3466;-0.05729987;1.31992365
23426;1285689600;981;1.3467;1.3509;1.3442;1.3461;-0.06437858;1.31992365
23425;1285693200;981;1.346;1.355;1.3453;1.3543;-0.04461345;1.31992365
23424;1285696800;981;1.3544;1.3582;1.3539;1.358;-0.03861561;1.31992365
23423;1285700400;981;1.358;1.3593;1.3567;1.3577;-0.03701849;1.31992365
23422;1285704000;981;1.3576;1.3591;1.3572;1.3581;-0.03530668;1.31992365
23421;1285707600;981;1.3581;1.3581;1.3556;1.3565;-0.03890158;1.31992365
23420;1285711200;981;1.3564;1.3588;1.3562;1.3576;-0.04045374;1.31992365
23419;1285714800;981;1.3577;1.3593;1.3577;1.3583;-0.04228079;1.31992365
23418;1285718400;980;1.3584;1.3586;1.3577;1.3584;-0.04290342;1.3195484
23417;1285722000;980;1.3584;1.3584;1.3569;1.3569;-0.04542708;1.3195484
23416;1285725600;980;1.3568;1.3579;1.3566;1.3571;-0.041795;1.3195484
23415;1285729200;980;1.3572;1.3585;1.3566;1.3576;-0.04266352;1.3195484
23414;1285732800;980;1.3577;1.3579;1.3567;1.3579;-0.04196185;1.3195484
23413;1285736400;980;1.3579;1.3582;1.3575;1.3578;-0.04182501;1.3195484
23412;1285740000;980;1.35784;1.35916;1.35782;1.35856;-0.04141886;1.3195484
23411;1285743600;980;1.35857;1.35948;1.35846;1.35852;-0.04034538;1.3195484
23410;1285747200;980;1.35854;1.35897;1.35781;1.35787;-0.04188177;1.3195484
23409;1285750800;980;1.35787;1.36221;1.3573;1.36136;-0.0318505;1.3195484
23408;1285754400;980;1.36133;1.36376;1.36045;1.36107;-0.03062297;1.3195484
23407;1285758000;980;1.36106;1.36114;1.35773;1.35847;-0.03849183;1.3195484
23406;1285761600;980;1.35849;1.36162;1.35764;1.35935;-0.03439144;1.3195484
23405;1285765200;980;1.35932;1.36175;1.35899;1.36027;-0.03258912;1.3195484
23404;1285768800;980;1.36025;1.36165;1.35937;1.36101;-0.03224076;1.3195484
23403;1285772400;980;1.36101;1.36426;1.36015;1.36036;-0.03298392;1.3195484
23402;1285776000;980;1.36038;1.3606;1.35781;1.35949;-0.03774209;1.3195484
23401;1285779600;980;1.35948;1.36154;1.35828;1.35989;-0.0366059;1.3195484
23400;1285783200;980;1.35987;1.36377;1.35976;1.36353;-0.02525797;1.3195484
23399;1285786800;980;1.36354;1.36408;1.36138;1.363;-0.02983859;1.3195484
23398;1285790400;980;1.36298;1.36437;1.36245;1.36304;-0.0267637;1.3195484
23397;1285794000;980;1.36306;1.36459;1.3627;1.364;-0.02714809;1.3195484
23396;1285797600;980;1.36403;1.36407;1.36193;1.36282;-0.02425119;1.3195484
23395;1285801200;980;1.36283;1.36322;1.36241;1.36258;-0.0209529;1.3195484
23394;1285804800;979;1.3626;1.36297;1.36207;1.36215;-0.02051903;1.31922315
23393;1285808400;979;1.3622;1.36318;1.36187;1.36264;-0.01990254;1.31922315
23392;1285812000;979;1.36266;1.36307;1.36191;1.36245;-0.02029432;1.31922315
23391;1285815600;979;1.36244;1.36353;1.36237;1.36303;-0.01597911;1.31922315
23390;1285819200;979;1.36302;1.36373;1.36045;1.36069;-0.02425975;1.31922315
23389;1285822800;979;1.36067;1.36186;1.35968;1.36029;-0.0222232;1.31922315
23388;1285826400;979;1.36026;1.36075;1.35931;1.35945;-0.02609879;1.31922315
23387;1285830000;979;1.35946;1.36096;1.3594;1.36;-0.02827206;1.31922315
23386;1285833600;979;1.36001;1.36005;1.35651;1.35773;-0.03111812;1.31922315
23385;1285837200;979;1.35773;1.3601;1.3559;1.35872;-0.03022698;1.31922315
23384;1285840800;979;1.3587;1.36253;1.35767;1.3622;-0.0238291;1.31922315
23383;1285844400;979;1.36219;1.36367;1.36094;1.3632;-0.02348151;1.31922315
23382;1285848000;979;1.36317;1.36729;1.36148;1.36621;-0.01322637;1.31922315
23381;1285851600;979;1.36622;1.36755;1.36497;1.36498;-0.02092338;1.31922315
23380;1285855200;979;1.36498;1.366;1.36232;1.3626;-0.02656686;1.31922315
23379;1285858800;979;1.36261;1.36828;1.36252;1.36748;-0.02136777;1.31922315
23378;1285862400;979;1.3674;1.36765;1.36171;1.36296;-0.03113077;1.31922315
23377;1285866000;979;1.363;1.36589;1.36257;1.36529;-0.02455156;1.31922315
23376;1285869600;979;1.36526;1.36526;1.35739;1.36005;-0.03677071;1.31922315
23375;1285873200;979;1.36002;1.36243;1.35828;1.36201;-0.03671779;1.31922315
23374;1285876800;979;1.36199;1.36258;1.36146;1.36228;-0.03927974;1.31922315
23373;1285880400;979;1.36227;1.36438;1.36035;1.36395;-0.03660691;1.31922315
23372;1285884000;979;1.36396;1.36407;1.36207;1.36325;-0.04314689;1.31922315
23371;1285887600;979;1.36326;1.36472;1.36301;1.36331;-0.04320367;1.31922315
23370;1285891200;978;1.36336;1.36362;1.3625;1.36279;-0.04534815;1.31891545
23369;1285894800;978;1.36288;1.36297;1.36181;1.36203;-0.04685653;1.31891545
23368;1285898400;978;1.36197;1.36339;1.36187;1.36303;-0.04762918;1.31891545
23367;1285902000;978;1.36304;1.36567;1.36297;1.36496;-0.04486578;1.31891545
23366;1285905600;978;1.36495;1.36658;1.3648;1.36533;-0.04450206;1.31891545
23365;1285909200;978;1.36534;1.36569;1.3649;1.36557;-0.04568788;1.31891545
23364;1285912800;978;1.36558;1.36615;1.36544;1.36586;-0.0435623;1.31891545
23363;1285916400;978;1.36586;1.36662;1.36527;1.36659;-0.04004859;1.31891545
23362;1285920000;978;1.36654;1.36655;1.3629;1.36394;-0.04454008;1.31891545
23361;1285923600;978;1.36396;1.36537;1.36325;1.36485;-0.04584387;1.31891545
23360;1285927200;978;1.36483;1.36893;1.36479;1.3677;-0.03850991;1.31891545
23359;1285930800;978;1.36771;1.37302;1.36758;1.37203;-0.02807519;1.31891545
23358;1285934400;978;1.37201;1.37631;1.37138;1.3738;-0.02516378;1.31891545
23357;1285938000;978;1.37381;1.37506;1.37217;1.37224;-0.02836239;1.31891545
23356;1285941600;978;1.37221;1.37372;1.37208;1.37314;-0.02534337;1.31891545
23355;1285945200;978;1.37312;1.37561;1.37153;1.37372;-0.01918149;1.31891545
23354;1285948800;978;1.37372;1.37463;1.37218;1.37446;-0.01742503;1.31891545
23353;1285952400;978;1.37439;1.37759;1.37146;1.37456;-0.01793301;1.31891545
23352;1285956000;978;1.37456;1.37668;1.37386;1.37528;-0.02001047;1.31891545
23351;1285959600;978;1.37528;1.37571;1.37388;1.3741;-0.02461975;1.31891545
23350;1285963200;978;1.37411;1.37655;1.37411;1.37636;-0.02447034;1.31891545
23349;1285966800;978;1.37634;1.37786;1.3761;1.37776;-0.01990187;1.31891545
23348;1285970400;978;1.37775;1.37827;1.37738;1.37792;-0.0196383;1.31891545
23347;1285974000;978;1.3779;1.37908;1.37768;1.37899;-0.01819448;1.31891545
23346;1286150400;977;1.37994;1.38049;1.3787;1.3787;-0.01975774;1.31864195
23345;1286154000;977;1.37874;1.37889;1.37759;1.37766;-0.02059289;1.31864195
23344;1286157600;977;1.37765;1.37839;1.37719;1.37751;-0.02439184;1.31864195
23343;1286161200;977;1.37749;1.3775;1.37506;1.37527;-0.02558043;1.31864195
23342;1286164800;977;1.37525;1.376;1.37457;1.37544;-0.02648607;1.31864195
23341;1286168400;977;1.37547;1.37708;1.37538;1.37659;-0.02408124;1.31864195
23340;1286172000;977;1.37658;1.37681;1.37536;1.37599;-0.02721677;1.31864195
23339;1286175600;977;1.37599;1.37649;1.37533;1.37604;-0.02858929;1.31864195
23338;1286179200;977;1.37603;1.37634;1.37488;1.37628;-0.02660069;1.31864195
23337;1286182800;977;1.37627;1.37844;1.37583;1.37605;-0.02867628;1.31864195
23336;1286186400;977;1.37602;1.37608;1.37146;1.37343;-0.03256081;1.31864195
23335;1286190000;977;1.37341;1.37377;1.36717;1.36788;-0.04610785;1.31864195
23334;1286193600;977;1.36786;1.36909;1.36657;1.36839;-0.04730377;1.31864195
23333;1286197200;977;1.36841;1.36978;1.36786;1.36887;-0.04482529;1.31864195
23332;1286200800;977;1.36887;1.37226;1.36887;1.37047;-0.04673579;1.31864195
23331;1286204400;977;1.37044;1.37167;1.36839;1.36866;-0.0521532;1.31864195
23330;1286208000;977;1.36862;1.37201;1.36856;1.37044;-0.04753948;1.31864195
23329;1286211600;977;1.37043;1.37138;1.36787;1.36821;-0.05118366;1.31864195
23328;1286215200;977;1.36819;1.37006;1.36771;1.36858;-0.04769907;1.31864195
23327;1286218800;977;1.36856;1.36938;1.36737;1.36906;-0.04967642;1.31864195
23326;1286222400;977;1.36905;1.36942;1.36845;1.36882;-0.04983124;1.31864195
23325;1286226000;977;1.36887;1.36928;1.36796;1.36846;-0.05761951;1.31864195
23324;1286229600;977;1.36852;1.36886;1.36726;1.36872;-0.0577693;1.31864195
23323;1286233200;977;1.3687;1.36891;1.36833;1.36837;-0.05720675;1.31864195
23322;1286236800;976;1.36835;1.36842;1.36721;1.3674;-0.06241041;1.31830715
23321;1286240400;976;1.36742;1.36803;1.36725;1.3676;-0.06437555;1.31830715
23320;1286244000;976;1.36758;1.36787;1.36439;1.36477;-0.07075185;1.31830715
23319;1286247600;976;1.36478;1.36725;1.36478;1.36724;-0.06875165;1.31830715
23318;1286251200;976;1.36726;1.36747;1.36525;1.36602;-0.064838;1.31830715
23317;1286254800;976;1.36602;1.36652;1.36438;1.36565;-0.06442353;1.31830715
23316;1286258400;976;1.3656;1.36635;1.36367;1.36505;-0.06703784;1.31830715
23315;1286262000;976;1.36506;1.36914;1.36437;1.36852;-0.05453336;1.31830715
23314;1286265600;976;1.36855;1.37111;1.36542;1.37016;-0.04757109;1.31830715
23313;1286269200;976;1.37017;1.37208;1.36788;1.37023;-0.0481598;1.31830715
23312;1286272800;976;1.37021;1.37746;1.36805;1.37671;-0.03286095;1.31830715
23311;1286276400;976;1.3767;1.37935;1.37636;1.37752;-0.03275452;1.31830715
23310;1286280000;976;1.37748;1.37877;1.37615;1.37749;-0.02868986;1.31830715
23309;1286283600;976;1.37751;1.37838;1.37671;1.37671;-0.03128473;1.31830715
23308;1286287200;976;1.37669;1.37769;1.37628;1.37679;-0.03236514;1.31830715
23307;1286290800;976;1.37677;1.38111;1.37614;1.37991;-0.02494366;1.31830715
23306;1286294400;976;1.37996;1.38168;1.37896;1.37944;-0.0271197;1.31830715
23305;1286298000;976;1.37975;1.38507;1.37771;1.38375;-0.01727191;1.31830715
23304;1286301600;976;1.3837;1.38462;1.38279;1.38328;-0.01940316;1.31830715
23303;1286305200;976;1.38323;1.38376;1.38213;1.38287;-0.01763;1.31830715
23302;1286308800;976;1.38287;1.38579;1.38267;1.38556;-0.01029187;1.31830715
23301;1286312400;976;1.38558;1.38581;1.38417;1.38464;-0.01146869;1.31830715
23300;1286316000;976;1.38463;1.38522;1.38284;1.3835;-0.01572823;1.31830715
23299;1286319600;976;1.38349;1.38431;1.38257;1.38376;-0.0152194;1.31830715
23298;1286323200;975;1.38375;1.38391;1.38319;1.38338;-0.01538261;1.3180369
23297;1286326800;975;1.38337;1.3838;1.38259;1.38338;-0.01453686;1.3180369
23296;1286330400;975;1.38349;1.38583;1.38279;1.38526;-0.00882867;1.3180369
23295;1286334000;975;1.38523;1.38524;1.38291;1.38354;-0.01185365;1.3180369
23294;1286337600;975;1.38357;1.3843;1.38257;1.38297;-0.01902427;1.3180369
23293;1286341200;975;1.38295;1.38306;1.38221;1.38286;-0.0199731;1.3180369
23292;1286344800;975;1.38288;1.3848;1.38271;1.38464;-0.01350532;1.3180369
23291;1286348400;975;1.38462;1.38509;1.38352;1.38399;-0.0163007;1.3180369
23290;1286352000;975;1.38398;1.38554;1.38363;1.38408;-0.01728946;1.3180369
23289;1286355600;975;1.38407;1.38618;1.3829;1.38458;-0.01791879;1.3180369
23288;1286359200;975;1.38456;1.38725;1.38428;1.38529;-0.0190646;1.3180369
23287;1286362800;975;1.3853;1.38706;1.38489;1.38584;-0.01910754;1.3180369
23286;1286366400;975;1.38579;1.38726;1.38519;1.38675;-0.0221453;1.3180369
23285;1286370000;975;1.38674;1.38804;1.38253;1.38333;-0.03228442;1.3180369
23284;1286373600;975;1.38334;1.38656;1.37981;1.38603;-0.02803691;1.3180369
23283;1286377200;975;1.38601;1.38777;1.3833;1.38516;-0.02200468;1.3180369
23282;1286380800;975;1.38519;1.38835;1.38519;1.38753;-0.02005002;1.3180369
23281;1286384400;975;1.38755;1.38906;1.38648;1.38906;-0.01492376;1.3180369
23280;1286388000;975;1.38902;1.39278;1.38836;1.39227;-0.01056548;1.3180369
23279;1286391600;975;1.39226;1.39473;1.39221;1.39235;-0.01409128;1.3180369
23278;1286395200;975;1.39234;1.39319;1.39119;1.39309;-0.00304359;1.3180369
23277;1286398800;975;1.3931;1.39385;1.39233;1.39356;-0.0021097;1.3180369
23276;1286402400;975;1.39359;1.3938;1.39307;1.39349;0.00319342;1.3180369
23275;1286406000;975;1.39348;1.39353;1.39266;1.3929;0.00276402;1.3180369
23274;1286409600;974;1.39298;1.39389;1.3924;1.39246;0.00211855;1.31782535
23273;1286413200;974;1.39244;1.39267;1.39183;1.39215;0.00056747;1.31782535
23272;1286416800;974;1.39216;1.39238;1.39124;1.39155;-0.00168876;1.31782535
23271;1286420400;974;1.39151;1.39311;1.39123;1.3916;-0.00121443;1.31782535
23270;1286424000;974;1.39169;1.39181;1.39037;1.39107;-0.00357998;1.31782535
23269;1286427600;974;1.39109;1.3915;1.38976;1.39099;-0.00082675;1.31782535
23268;1286431200;974;1.39101;1.39225;1.391;1.39179;0.00597791;1.31782535
23267;1286434800;974;1.39177;1.39203;1.39146;1.39168;0.007861;1.31782535
